lang	file	word	wstart	wend	phone	int	pstart	pend
agx	agx-000-005	ʕad	0.15	0.94	ʕ	2	0.15	0.2
agx	agx-000-005	ʕad	0.15	0.94	a	3	0.2	0.92
agx	agx-000-005	ʕad	0.15	0.94	d	4	0.92	0.94
agx	agx-000-006	raʕ	0.16	0.81	r	2	0.16	0.2
agx	agx-000-006	raʕ	0.16	0.81	a	3	0.2	0.64
agx	agx-000-006	raʕ	0.16	0.81	ʕ	4	0.64	0.81
agx	agx-000-008	acaʕas	0.16	1.01	a	2	0.16	0.27
agx	agx-000-008	acaʕas	0.16	1.01	c	3	0.27	0.46
agx	agx-000-008	acaʕas	0.16	1.01	a	4	0.46	0.71
agx	agx-000-008	acaʕas	0.16	1.01	ʕ	5	0.71	0.74
agx	agx-000-008	acaʕas	0.16	1.01	a	6	0.74	0.78
agx	agx-000-008	acaʕas	0.16	1.01	s	7	0.78	1.01
agx	agx-000-009	ʕataʕas	0.13	1.25	ʕ	2	0.13	0.19
agx	agx-000-009	ʕataʕas	0.13	1.25	a	3	0.19	0.46
agx	agx-000-009	ʕataʕas	0.13	1.25	t	4	0.46	0.67
agx	agx-000-009	ʕataʕas	0.13	1.25	a	5	0.67	0.88
agx	agx-000-009	ʕataʕas	0.13	1.25	ʕ	6	0.88	0.91
agx	agx-000-009	ʕataʕas	0.13	1.25	a	7	0.91	1.01
agx	agx-000-009	ʕataʕas	0.13	1.25	s	8	1.01	1.25
agx	agx-000-010	χalmaʕa	0.11	1.18	χ	2	0.11	0.28
agx	agx-000-010	χalmaʕa	0.11	1.18	a	3	0.28	0.47
agx	agx-000-010	χalmaʕa	0.11	1.18	l	4	0.47	0.51
agx	agx-000-010	χalmaʕa	0.11	1.18	m	5	0.51	0.63
agx	agx-000-010	χalmaʕa	0.11	1.18	a	6	0.63	1.07
agx	agx-000-010	χalmaʕa	0.11	1.18	ʕ	7	1.07	1.1
agx	agx-000-010	χalmaʕa	0.11	1.18	a	8	1.1	1.18
agx	agx-000-011	ʕaj	0.13	0.83	ʕ	2	0.13	0.2
agx	agx-000-011	ʕaj	0.13	0.83	a	3	0.2	0.63
agx	agx-000-011	ʕaj	0.13	0.83	j	4	0.63	0.83
agx	agx-000-012	ʕarcaban	0.17	1.19	ʕ	2	0.17	0.23
agx	agx-000-012	ʕarcaban	0.17	1.19	a	3	0.23	0.47
agx	agx-000-012	ʕarcaban	0.17	1.19	r	4	0.47	0.53
agx	agx-000-012	ʕarcaban	0.17	1.19	c	5	0.53	0.68
agx	agx-000-012	ʕarcaban	0.17	1.19	a	6	0.68	0.77
agx	agx-000-012	ʕarcaban	0.17	1.19	b	7	0.77	0.91
agx	agx-000-012	ʕarcaban	0.17	1.19	a	8	0.91	1.06
agx	agx-000-012	ʕarcaban	0.17	1.19	n	9	1.06	1.19
agx	agx-000-013	ʕadulf	0.16	1.11	ʕ	2	0.16	0.23
agx	agx-000-013	ʕadulf	0.16	1.11	a	3	0.23	0.46
agx	agx-000-013	ʕadulf	0.16	1.11	d	4	0.46	0.6
agx	agx-000-013	ʕadulf	0.16	1.11	u	5	0.6	0.7
agx	agx-000-013	ʕadulf	0.16	1.11	l	6	0.7	0.86
agx	agx-000-013	ʕadulf	0.16	1.11	f	7	0.86	1.11
agx	agx-000-014	ʕarxas	0.14	1.21	ʕ	2	0.14	0.2
agx	agx-000-014	ʕarxas	0.14	1.21	a	3	0.2	0.57
agx	agx-000-014	ʕarxas	0.14	1.21	r	4	0.57	0.63
agx	agx-000-014	ʕarxas	0.14	1.21	x	5	0.63	0.75
agx	agx-000-014	ʕarxas	0.14	1.21	a	6	0.75	0.92
agx	agx-000-014	ʕarxas	0.14	1.21	s	7	0.92	1.21
agx	agx-000-015	muʕ	0.13	0.86	m	2	0.13	0.35
agx	agx-000-015	muʕ	0.13	0.86	u	3	0.35	0.76
agx	agx-000-015	muʕ	0.13	0.86	ʕ	4	0.76	0.86
agx	agx-000-016	üräf	0.15	1.05	ü	2	0.15	0.34
agx	agx-000-016	üräf	0.15	1.05	r	3	0.34	0.54
agx	agx-000-016	üräf	0.15	1.05	ä	4	0.54	0.81
agx	agx-000-016	üräf	0.15	1.05	f	5	0.81	1.05
agx	agx-000-017	ħarud	0.11	0.85	ħ	2	0.11	0.35
agx	agx-000-017	ħarud	0.11	0.85	a	3	0.35	0.49
agx	agx-000-017	ħarud	0.11	0.85	r	4	0.49	0.52
agx	agx-000-017	ħarud	0.11	0.85	u	5	0.52	0.83
agx	agx-000-017	ħarud	0.11	0.85	d	6	0.83	0.85
agx	agx-000-018	ħaw	0.14	1.03	ħ	2	0.14	0.59
agx	agx-000-018	ħaw	0.14	1.03	a	3	0.59	0.84
agx	agx-000-018	ħaw	0.14	1.03	w	4	0.84	1.03
agx	agx-000-019	ħa	0.14	0.82	ħ	2	0.14	0.4
agx	agx-000-019	ħa	0.14	0.82	a	3	0.4	0.82
agx	agx-000-021	ħac	0.11	0.44	ħ	2	0.11	0.29
agx	agx-000-021	ħac	0.11	0.44	a	3	0.29	0.38
agx	agx-000-021	ħac	0.11	0.44	c	4	0.38	0.44
agx	agx-000-022	ħan	0.1	0.75	ħ	2	0.1	0.31
agx	agx-000-022	ħan	0.1	0.75	a	3	0.31	0.53
agx	agx-000-022	ħan	0.1	0.75	n	4	0.53	0.75
agx	agx-000-023	raħ	0.14	0.51	r	2	0.14	0.27
agx	agx-000-023	raħ	0.14	0.51	a	3	0.27	0.48
agx	agx-000-023	raħ	0.14	0.51	ħ	4	0.48	0.51
agx	agx-000-024	ħar	0.13	0.81	ħ	2	0.13	0.39
agx	agx-000-024	ħar	0.13	0.81	a	3	0.39	0.66
agx	agx-000-024	ħar	0.13	0.81	r	4	0.66	0.81
agx	agx-000-025	ħar	0.14	0.81	ħ	2	0.14	0.36
agx	agx-000-025	ħar	0.14	0.81	a	3	0.36	0.62
agx	agx-000-025	ħar	0.14	0.81	r	4	0.62	0.81
agx	agx-000-026	ħaw	0.14	0.79	ħ	2	0.14	0.35
agx	agx-000-026	ħaw	0.14	0.79	a	3	0.35	0.58
agx	agx-000-026	ħaw	0.14	0.79	w	4	0.58	0.79
agx	agx-000-027	ħad	0.13	0.75	ħ	2	0.13	0.39
agx	agx-000-027	ħad	0.13	0.75	a	3	0.39	0.64
agx	agx-000-027	ħad	0.13	0.75	d	4	0.64	0.75
agx	agx-000-028	ħadar	0.12	1	ħ	2	0.12	0.39
agx	agx-000-028	ħadar	0.12	1	a	3	0.39	0.56
agx	agx-000-028	ħadar	0.12	1	d	4	0.56	0.68
agx	agx-000-028	ħadar	0.12	1	a	5	0.68	0.88
agx	agx-000-028	ħadar	0.12	1	r	6	0.88	1
agx	agx-000-029	jarħas	0.14	1.05	j	2	0.14	0.26
agx	agx-000-029	jarħas	0.14	1.05	a	3	0.26	0.34
agx	agx-000-029	jarħas	0.14	1.05	r	4	0.34	0.37
agx	agx-000-029	jarħas	0.14	1.05	ħ	5	0.37	0.6
agx	agx-000-029	jarħas	0.14	1.05	a	6	0.6	0.79
agx	agx-000-029	jarħas	0.14	1.05	s	7	0.79	1.05
agx	agx-000-030	ħarxas	0.14	1.14	ħ	2	0.14	0.39
agx	agx-000-030	ħarxas	0.14	1.14	a	3	0.39	0.51
agx	agx-000-030	ħarxas	0.14	1.14	r	4	0.51	0.61
agx	agx-000-030	ħarxas	0.14	1.14	x	5	0.61	0.75
agx	agx-000-030	ħarxas	0.14	1.14	a	6	0.75	0.88
agx	agx-000-030	ħarxas	0.14	1.14	s	7	0.88	1.14
agx	agx-000-031	ʁarħas	0.13	1.03	ʁ	2	0.13	0.16
agx	agx-000-031	ʁarħas	0.13	1.03	a	3	0.16	0.29
agx	agx-000-031	ʁarħas	0.13	1.03	r	4	0.29	0.32
agx	agx-000-031	ʁarħas	0.13	1.03	ħ	5	0.32	0.5
agx	agx-000-031	ʁarħas	0.13	1.03	a	6	0.5	0.74
agx	agx-000-031	ʁarħas	0.13	1.03	s	7	0.74	1.03
agx	agx-000-032	ruħas	0.13	1.03	r	2	0.13	0.22
agx	agx-000-032	ruħas	0.13	1.03	u	3	0.22	0.31
agx	agx-000-032	ruħas	0.13	1.03	ħ	4	0.31	0.5
agx	agx-000-032	ruħas	0.13	1.03	a	5	0.5	0.74
agx	agx-000-032	ruħas	0.13	1.03	s	6	0.74	1.03
agx	agx-000-033	uħas	0.16	0.96	u	2	0.16	0.28
agx	agx-000-033	uħas	0.16	0.96	ħ	3	0.28	0.48
agx	agx-000-033	uħas	0.16	0.96	a	4	0.48	0.72
agx	agx-000-033	uħas	0.16	0.96	s	5	0.72	0.96
agx	agx-000-034	muħ	0.14	0.52	m	2	0.14	0.29
agx	agx-000-034	muħ	0.14	0.52	u	3	0.29	0.48
agx	agx-000-034	muħ	0.14	0.52	ħ	4	0.48	0.52
agx	agx-000-035	älqʼa	0	0.92	ä	1	0	0.35
agx	agx-000-035	älqʼa	0	0.92	l	2	0.35	0.43
agx	agx-000-035	älqʼa	0	0.92	qʼ	3	0.43	0.6
agx	agx-000-035	älqʼa	0	0.92	a	4	0.6	0.92
agx	agx-000-036	äjwan	0.31	1.08	ä	2	0.31	0.48
agx	agx-000-036	äjwan	0.31	1.08	j	3	0.48	0.52
agx	agx-000-036	äjwan	0.31	1.08	w	4	0.52	0.57
agx	agx-000-036	äjwan	0.31	1.08	a	5	0.57	0.93
agx	agx-000-036	äjwan	0.31	1.08	n	6	0.93	1.08
agx	agx-000-037	ärcaj	0.31	1.02	ä	2	0.31	0.47
agx	agx-000-037	ärcaj	0.31	1.02	r	3	0.47	0.71
agx	agx-000-037	ärcaj	0.31	1.02	c	4	0.71	0.76
agx	agx-000-037	ärcaj	0.31	1.02	a	5	0.76	0.94
agx	agx-000-037	ärcaj	0.31	1.02	j	6	0.94	1.02
agx	agx-000-038	äc	0	0.57	ä	1	0	0.47
agx	agx-000-038	äc	0	0.57	c	2	0.47	0.57
agx	agx-000-039	äjaɡ	0.15	1.02	ä	2	0.15	0.44
agx	agx-000-039	äjaɡ	0.15	1.02	j	3	0.44	0.57
agx	agx-000-039	äjaɡ	0.15	1.02	a	4	0.57	0.78
agx	agx-000-039	äjaɡ	0.15	1.02	ɡ	5	0.78	1.02
agx	agx-000-040	mä	0.11	0.68	m	2	0.11	0.31
agx	agx-000-040	mä	0.11	0.68	ä	3	0.31	0.68
agx	agx-000-041	cä	0.14	0.78	c	2	0.14	0.28
agx	agx-000-041	cä	0.14	0.78	ä	3	0.28	0.78
agx	agx-000-042	cʼä	0.12	0.77	cʼ	2	0.12	0.29
agx	agx-000-042	cʼä	0.12	0.77	ä	3	0.29	0.77
agx	agx-000-044	ül	0.35	0.81	ü	2	0.35	0.61
agx	agx-000-044	ül	0.35	0.81	l	3	0.61	0.81
agx	agx-000-045	as	0.15	0.75	a	2	0.15	0.44
agx	agx-000-045	as	0.15	0.75	s	3	0.44	0.75
agx	agx-000-046	awancʼaj	0.14	0.92	a	2	0.14	0.28
agx	agx-000-046	awancʼaj	0.14	0.92	w	3	0.28	0.41
agx	agx-000-046	awancʼaj	0.14	0.92	a	4	0.41	0.5
agx	agx-000-046	awancʼaj	0.14	0.92	n	5	0.5	0.57
agx	agx-000-046	awancʼaj	0.14	0.92	cʼ	6	0.57	0.76
agx	agx-000-046	awancʼaj	0.14	0.92	a	7	0.76	0.85
agx	agx-000-046	awancʼaj	0.14	0.92	j	8	0.85	0.92
agx	agx-000-047	ard	0.12	0.64	a	2	0.12	0.5
agx	agx-000-047	ard	0.12	0.64	r	3	0.5	0.62
agx	agx-000-047	ard	0.12	0.64	d	4	0.62	0.64
agx	agx-000-048	aj	0.14	0.65	a	2	0.14	0.49
agx	agx-000-048	aj	0.14	0.65	j	3	0.49	0.65
agx	agx-000-049	aw	0.12	0.61	a	2	0.12	0.46
agx	agx-000-049	aw	0.12	0.61	w	3	0.46	0.61
agx	agx-000-050	al	0.14	0.62	a	2	0.14	0.5
agx	agx-000-050	al	0.14	0.62	l	3	0.5	0.62
agx	agx-000-051	la	0.14	0.43	l	2	0.14	0.28
agx	agx-000-051	la	0.14	0.43	a	3	0.28	0.43
agx	agx-000-053	ad	0.14	0.71	a	2	0.14	0.52
agx	agx-000-053	ad	0.14	0.71	d	3	0.52	0.71
agx	agx-000-054	asef	0.12	0.86	a	2	0.12	0.31
agx	agx-000-054	asef	0.12	0.86	s	3	0.31	0.56
agx	agx-000-054	asef	0.12	0.86	e	4	0.56	0.83
agx	agx-000-054	asef	0.12	0.86	f	5	0.83	0.86
agx	agx-000-055	aːref	0.12	0.83	aː	2	0.12	0.44
agx	agx-000-055	aːref	0.12	0.83	r	3	0.44	0.47
agx	agx-000-055	aːref	0.12	0.83	e	4	0.47	0.8
agx	agx-000-055	aːref	0.12	0.83	f	5	0.8	0.83
agx	agx-000-056	arcʼulf	0.12	1.01	a	2	0.12	0.39
agx	agx-000-056	arcʼulf	0.12	1.01	r	3	0.39	0.55
agx	agx-000-056	arcʼulf	0.12	1.01	cʼ	4	0.55	0.6
agx	agx-000-056	arcʼulf	0.12	1.01	u	5	0.6	0.65
agx	agx-000-056	arcʼulf	0.12	1.01	l	6	0.65	0.94
agx	agx-000-056	arcʼulf	0.12	1.01	f	7	0.94	1.01
agx	agx-000-058	asuf	0.15	0.9	a	2	0.15	0.36
agx	agx-000-058	asuf	0.15	0.9	s	3	0.36	0.59
agx	agx-000-058	asuf	0.15	0.9	u	4	0.59	0.85
agx	agx-000-058	asuf	0.15	0.9	f	5	0.85	0.9
agx	agx-000-059	lein	0.13	0.77	l	2	0.13	0.27
agx	agx-000-059	lein	0.13	0.77	e	3	0.27	0.48
agx	agx-000-059	lein	0.13	0.77	i	4	0.48	0.59
agx	agx-000-059	lein	0.13	0.77	n	5	0.59	0.77
agx	agx-000-060	ba	0.13	0.49	b	2	0.13	0.32
agx	agx-000-060	ba	0.13	0.49	a	3	0.32	0.49
agx	agx-000-061	baaj	0.12	0.73	b	2	0.12	0.29
agx	agx-000-061	baaj	0.12	0.73	a	3	0.29	0.43
agx	agx-000-061	baaj	0.12	0.73	a	4	0.43	0.64
agx	agx-000-061	baaj	0.12	0.73	j	5	0.64	0.73
agx	agx-000-062	ja	0.13	0.57	j	2	0.13	0.34
agx	agx-000-062	ja	0.13	0.57	a	3	0.34	0.57
agx	agx-000-063	äsas	0.13	1.01	ä	2	0.13	0.31
agx	agx-000-063	äsas	0.13	1.01	s	3	0.31	0.54
agx	agx-000-063	äsas	0.13	1.01	a	4	0.54	0.75
agx	agx-000-063	äsas	0.13	1.01	s	5	0.75	1.01
agx	agx-000-064	äcinurkʼ	0.13	0.89	ä	2	0.13	0.3
agx	agx-000-064	äcinurkʼ	0.13	0.89	c	3	0.3	0.45
agx	agx-000-064	äcinurkʼ	0.13	0.89	i	4	0.45	0.52
agx	agx-000-064	äcinurkʼ	0.13	0.89	n	5	0.52	0.71
agx	agx-000-064	äcinurkʼ	0.13	0.89	u	6	0.71	0.74
agx	agx-000-064	äcinurkʼ	0.13	0.89	r	7	0.74	0.85
agx	agx-000-064	äcinurkʼ	0.13	0.89	kʼ	8	0.85	0.89
agx	agx-000-065	üräf	0.16	0.78	ü	2	0.16	0.28
agx	agx-000-065	üräf	0.16	0.78	r	3	0.28	0.45
agx	agx-000-065	üräf	0.16	0.78	ä	4	0.45	0.73
agx	agx-000-065	üräf	0.16	0.78	f	5	0.73	0.78
agx	agx-000-066	mär	0.12	0.6	m	2	0.12	0.29
agx	agx-000-066	mär	0.12	0.6	ä	3	0.29	0.5
agx	agx-000-066	mär	0.12	0.6	r	4	0.5	0.6
agx	agx-000-067	äɡʷ	0.14	0.67	ä	2	0.14	0.47
agx	agx-000-067	äɡʷ	0.14	0.67	ɡʷ	3	0.47	0.67
agx	agx-000-068	äkʰʷ	0.13	0.37	ä	2	0.13	0.34
agx	agx-000-068	äkʰʷ	0.13	0.37	kʰʷ	3	0.34	0.37
agx	agx-000-069	äräf	0.15	0.94	ä	2	0.15	0.32
agx	agx-000-069	äräf	0.15	0.94	r	3	0.32	0.5
agx	agx-000-069	äräf	0.15	0.94	ä	4	0.5	0.76
agx	agx-000-069	äräf	0.15	0.94	f	5	0.76	0.94
agx	agx-000-070	äbab	0.12	0.85	ä	2	0.12	0.29
agx	agx-000-070	äbab	0.12	0.85	b	3	0.29	0.43
agx	agx-000-070	äbab	0.12	0.85	a	4	0.43	0.66
agx	agx-000-070	äbab	0.12	0.85	b	5	0.66	0.85
agx	agx-000-072	üs	0.17	0.62	ü	2	0.17	0.59
agx	agx-000-072	üs	0.17	0.62	s	3	0.59	0.62
agx	agx-000-073	üj	0.19	0.44	ü	2	0.19	0.41
agx	agx-000-073	üj	0.19	0.44	j	3	0.41	0.44
agx	agx-000-076	ciw	0.37	0.46	c	2	0.37	0.4
agx	agx-000-076	ciw	0.37	0.46	i	3	0.4	0.43
agx	agx-000-076	ciw	0.37	0.46	w	4	0.43	0.46
agx	agx-000-077	jarcud	0.12	0.82	j	2	0.12	0.21
agx	agx-000-077	jarcud	0.12	0.82	a	3	0.21	0.33
agx	agx-000-077	jarcud	0.12	0.82	r	4	0.33	0.4
agx	agx-000-077	jarcud	0.12	0.82	c	5	0.4	0.52
agx	agx-000-077	jarcud	0.12	0.82	u	6	0.52	0.8
agx	agx-000-077	jarcud	0.12	0.82	d	7	0.8	0.82
agx	agx-000-080	cam	0.14	0.66	c	2	0.14	0.23
agx	agx-000-080	cam	0.14	0.66	a	3	0.23	0.52
agx	agx-000-080	cam	0.14	0.66	m	4	0.52	0.66
agx	agx-000-081	martef	0.12	0.83	m	2	0.12	0.2
agx	agx-000-081	martef	0.12	0.83	a	3	0.2	0.35
agx	agx-000-081	martef	0.12	0.83	r	4	0.35	0.54
agx	agx-000-081	martef	0.12	0.83	t	5	0.54	0.59
agx	agx-000-081	martef	0.12	0.83	e	6	0.59	0.8
agx	agx-000-081	martef	0.12	0.83	f	7	0.8	0.83
agx	agx-000-082	mäleqʰʷ	0.11	0.7	m	2	0.11	0.23
agx	agx-000-082	mäleqʰʷ	0.11	0.7	ä	3	0.23	0.37
agx	agx-000-082	mäleqʰʷ	0.11	0.7	l	4	0.37	0.54
agx	agx-000-082	mäleqʰʷ	0.11	0.7	e	5	0.54	0.67
agx	agx-000-082	mäleqʰʷ	0.11	0.7	qʰʷ	6	0.67	0.7
agx	agx-000-083	mäqʰʷ	0.14	0.53	m	2	0.14	0.25
agx	agx-000-083	mäqʰʷ	0.14	0.53	ä	3	0.25	0.5
agx	agx-000-083	mäqʰʷ	0.14	0.53	qʰʷ	4	0.5	0.53
agx	agx-000-084	baɡnis	0.13	1.02	b	2	0.13	0.28
agx	agx-000-084	baɡnis	0.13	1.02	a	3	0.28	0.43
agx	agx-000-084	baɡnis	0.13	1.02	ɡ	4	0.43	0.49
agx	agx-000-084	baɡnis	0.13	1.02	n	5	0.49	0.63
agx	agx-000-084	baɡnis	0.13	1.02	i	6	0.63	0.79
agx	agx-000-084	baɡnis	0.13	1.02	s	7	0.79	1.02
agx	agx-000-085	pʼaʒ	0.19	0.53	pʼ	2	0.19	0.24
agx	agx-000-085	pʼaʒ	0.19	0.53	a	3	0.24	0.5
agx	agx-000-085	pʼaʒ	0.19	0.53	ʒ	4	0.5	0.53
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ʃ	2	0.09	0.43
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ɒ	3	0.43	0.49
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ʕ	4	0.49	0.52
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ɒ	5	0.52	0.72
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ɾ	6	0.72	0.76
ajp	ajp-002-000	ʃɒʕɒɾə	0.09	0.94	ə	7	0.76	0.94
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	kʰ	2	0.12	0.19
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	ɛ	3	0.19	0.25
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	s	4	0.25	0.37
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	ə	5	0.37	0.45
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	b	6	0.45	0.5
ajp	ajp-002-001	kʰɛsəbə	0.12	0.69	ə	7	0.5	0.69
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	d̪	2	0.14	0.32
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	ɒ	3	0.32	0.44
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	r	4	0.44	0.47
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	ɒ	5	0.47	0.54
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	s	6	0.54	0.67
ajp	ajp-002-002	d̪ɒrɒsɒ	0.14	0.8	ɒ	7	0.67	0.8
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	ħ	2	0.12	0.27
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	ɒ	3	0.27	0.35
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	ɾ	4	0.35	0.38
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	ɒ	5	0.38	0.47
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	s	6	0.47	0.61
ajp	ajp-002-003	ħɒɾɒsɒ	0.12	0.77	ɒ	7	0.61	0.77
ajp	ajp-002-004	tɑbɒ	0.13	0.68	t	2	0.13	0.21
ajp	ajp-002-004	tɑbɒ	0.13	0.68	ɑ	3	0.21	0.46
ajp	ajp-002-004	tɑbɒ	0.13	0.68	b	4	0.46	0.51
ajp	ajp-002-004	tɑbɒ	0.13	0.68	ɒ	5	0.51	0.68
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	l	2	0.28	0.4
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	ɑ	3	0.4	0.56
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	i	4	0.56	0.59
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	ʕ	5	0.59	0.63
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	b	6	0.63	0.7
ajp	ajp-002-005	lɑiʕbɒ	0.28	0.84	ɒ	7	0.7	0.84
ajp	ajp-002-006	xːɔðɒ	0	0.74	xː	1	0	0.31
ajp	ajp-002-006	xːɔðɒ	0	0.74	ɔ	2	0.31	0.52
ajp	ajp-002-006	xːɔðɒ	0	0.74	ð	3	0.52	0.58
ajp	ajp-002-006	xːɔðɒ	0	0.74	ɒ	4	0.58	0.74
ajp	ajp-002-007	xːɔtɒ	0	0.74	xː	1	0	0.34
ajp	ajp-002-007	xːɔtɒ	0	0.74	ɔ	2	0.34	0.51
ajp	ajp-002-007	xːɔtɒ	0	0.74	t	3	0.51	0.62
ajp	ajp-002-007	xːɔtɒ	0	0.74	ɒ	4	0.62	0.74
ajp	ajp-002-008	qɔlb	0.12	0.72	q	2	0.12	0.21
ajp	ajp-002-008	qɔlb	0.12	0.72	ɔ	3	0.21	0.57
ajp	ajp-002-008	qɔlb	0.12	0.72	l	4	0.57	0.6
ajp	ajp-002-008	qɔlb	0.12	0.72	b	5	0.6	0.72
ajp	ajp-002-009	tɔlb	0.14	0.62	t	2	0.14	0.2
ajp	ajp-002-009	tɔlb	0.14	0.62	ɔ	3	0.2	0.37
ajp	ajp-002-009	tɔlb	0.14	0.62	l	4	0.37	0.53
ajp	ajp-002-009	tɔlb	0.14	0.62	b	5	0.53	0.62
ajp	ajp-002-010	qɔlɒ	0.13	0.62	q	2	0.13	0.2
ajp	ajp-002-010	qɔlɒ	0.13	0.62	ɔ	3	0.2	0.39
ajp	ajp-002-010	qɔlɒ	0.13	0.62	l	4	0.39	0.46
ajp	ajp-002-010	qɔlɒ	0.13	0.62	ɒ	5	0.46	0.62
ajp	ajp-002-011	kʰælɒ	0.12	0.64	kʰ	2	0.12	0.22
ajp	ajp-002-011	kʰælɒ	0.12	0.64	æ	3	0.22	0.42
ajp	ajp-002-011	kʰælɒ	0.12	0.64	l	4	0.42	0.48
ajp	ajp-002-011	kʰælɒ	0.12	0.64	ɒ	5	0.48	0.64
ajp	ajp-002-012	kʰæl̪ɒ	0.11	0.63	kʰ	2	0.11	0.2
ajp	ajp-002-012	kʰæl̪ɒ	0.11	0.63	æ	3	0.2	0.42
ajp	ajp-002-012	kʰæl̪ɒ	0.11	0.63	l̪	4	0.42	0.47
ajp	ajp-002-012	kʰæl̪ɒ	0.11	0.63	ɒ	5	0.47	0.63
ajp	ajp-002-013	qɔlɒ	0.13	0.61	q	2	0.13	0.2
ajp	ajp-002-013	qɔlɒ	0.13	0.61	ɔ	3	0.2	0.4
ajp	ajp-002-013	qɔlɒ	0.13	0.61	l	4	0.4	0.46
ajp	ajp-002-013	qɔlɒ	0.13	0.61	ɒ	5	0.46	0.61
ajp	ajp-002-014	fɒx	0	0.6	f	1	0	0.2
ajp	ajp-002-014	fɒx	0	0.6	ɒ	2	0.2	0.3
ajp	ajp-002-014	fɒx	0	0.6	x	3	0.3	0.6
ajp	ajp-002-017	fɒx	0.09	0.62	f	2	0.09	0.25
ajp	ajp-002-017	fɒx	0.09	0.62	ɒ	3	0.25	0.35
ajp	ajp-002-017	fɒx	0.09	0.62	x	4	0.35	0.62
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	n	2	0.12	0.27
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	ɒ	3	0.27	0.34
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	h	4	0.34	0.45
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	ɒ	5	0.45	0.52
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	b	6	0.52	0.59
ajp	ajp-002-018	n̪ɒħɒbɒ	0.12	0.71	ɒ	7	0.59	0.71
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	ð	2	0.12	0.28
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	ɒ	3	0.28	0.36
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	ħ	4	0.36	0.46
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	ɒ	5	0.46	0.54
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	b	6	0.54	0.6
ajp	ajp-002-019	ðɒħɒbɒ	0.12	0.72	ɒ	7	0.6	0.72
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	kʰ	2	0.13	0.22
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	ɛ	3	0.22	0.34
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	ɾ	4	0.34	0.37
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	ɒ	5	0.37	0.41
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	b	6	0.41	0.51
ajp	ajp-002-020	kʰɛɾɒbɒ	0.13	0.65	ɒ	7	0.51	0.65
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	kʰ	2	0.11	0.18
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	ɛ	3	0.18	0.23
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	s	4	0.23	0.35
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	i	5	0.35	0.43
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	b	6	0.43	0.5
ajp	ajp-002-021	kʰɛsibɑ	0.11	0.65	ɑ	7	0.5	0.65
ajp	ajp-002-022	bəzːɒ	0.14	0.74	b	2	0.14	0.29
ajp	ajp-002-022	bəzːɒ	0.14	0.74	ə	3	0.29	0.39
